account_id,account_no,account_type,product_name,currency,open_date,close_date,status,interest_rate,customer_id,branch_id
2493,00000002493,TABUNGAN,Tabungan Junior,IDR,2019-12-10,,ACTIVE,7.43,1662,23
2494,00000002494,DEPOSITO,Deposito 12 Bulan,IDR,2014-08-04,,ACTIVE,2.85,1662,23
2495,00000002495,TABUNGAN,Tabungan Junior,IDR,2011-05-01,,ACTIVE,3.12,1663,17
2496,00000002496,DEPOSITO,Deposito 3 Bulan,IDR,2016-08-30,,ACTIVE,1.99,1663,17
2497,00000002497,TABUNGAN,Tabungan Junior,IDR,2018-11-20,,ACTIVE,4.66,1664,11
2498,00000002498,TABUNGAN,Tabungan Reguler,IDR,2024-02-13,,ACTIVE,3.67,1665,9
2499,00000002499,TABUNGAN,Tabungan Online,IDR,2016-02-28,2021-03-15,CLOSED,6.11,1666,7
2500,00000002500,GIRO,Giro Valas,IDR,2024-02-28,,ACTIVE,5.63,1666,7
2501,00000002501,TABUNGAN,Tabungan Bisnis,IDR,2019-11-25,,ACTIVE,3.51,1666,7
2502,00000002502,TABUNGAN,Tabungan Junior,IDR,2018-01-23,,ACTIVE,6.55,1667,6
2503,00000002503,TABUNGAN,Tabungan Junior,IDR,2021-02-01,,DORMANT,4.32,1668,17
2504,00000002504,TABUNGAN,Tabungan Reguler,IDR,2013-07-22,,ACTIVE,0.83,1669,24
2505,00000002505,DEPOSITO,Deposito 6 Bulan,IDR,2014-06-05,,ACTIVE,2.1,1670,7
2506,00000002506,TABUNGAN,Tabungan Online,USD,2014-02-24,,ACTIVE,7.33,1671,1
2507,00000002507,GIRO,Giro Bisnis,USD,2018-05-06,,ACTIVE,2.33,1672,20
2508,00000002508,TABUNGAN,Tabungan Reguler,IDR,2017-10-08,,ACTIVE,3.54,1673,6
2509,00000002509,TABUNGAN,Tabungan Bisnis,IDR,2023-02-17,,ACTIVE,7.08,1674,2
2510,00000002510,TABUNGAN,Tabungan Junior,IDR,2021-01-06,,ACTIVE,4.78,1675,23
2511,00000002511,TABUNGAN,Tabungan Junior,IDR,2023-11-08,,ACTIVE,1.06,1675,23
2512,00000002512,TABUNGAN,Tabungan Bisnis,IDR,2020-06-08,2021-11-04,CLOSED,1.82,1676,11
2513,00000002513,TABUNGAN,Tabungan Bisnis,IDR,2010-04-01,,ACTIVE,3.03,1676,11
2514,00000002514,DEPOSITO,Deposito 3 Bulan,IDR,2022-08-12,,ACTIVE,2.55,1676,11
2515,00000002515,GIRO,Giro Bisnis,IDR,2014-08-17,,ACTIVE,4.77,1677,24
2516,00000002516,TABUNGAN,Tabungan Reguler,IDR,2011-02-19,,ACTIVE,1.31,1678,11
2517,00000002517,GIRO,Giro Valas,IDR,2017-09-21,,ACTIVE,1.68,1679,25
2518,00000002518,TABUNGAN,Tabungan Bisnis,IDR,2015-08-30,,ACTIVE,1.99,1680,2
2519,00000002519,TABUNGAN,Tabungan Bisnis,IDR,2024-03-23,,ACTIVE,4.1,1680,2
2520,00000002520,DEPOSITO,Deposito 1 Bulan,IDR,2013-04-06,,ACTIVE,7.13,1681,11
2521,00000002521,TABUNGAN,Tabungan Reguler,IDR,2023-01-14,,ACTIVE,6.23,1681,11
2522,00000002522,TABUNGAN,Tabungan Bisnis,IDR,2016-11-24,,ACTIVE,2.64,1682,3
2523,00000002523,DEPOSITO,Deposito 12 Bulan,IDR,2019-04-16,,ACTIVE,6.56,1682,3
2524,00000002524,TABUNGAN,Tabungan Junior,IDR,2021-10-13,,ACTIVE,2.69,1682,3
2525,00000002525,TABUNGAN,Tabungan Bisnis,IDR,2020-09-11,,ACTIVE,2.9,1683,6
2526,00000002526,TABUNGAN,Tabungan Reguler,IDR,2015-11-19,,ACTIVE,2.23,1684,3
2527,00000002527,TABUNGAN,Tabungan Bisnis,IDR,2021-04-24,,ACTIVE,6.22,1685,22
2528,00000002528,TABUNGAN,Tabungan Junior,IDR,2015-09-05,,ACTIVE,5.92,1686,2
2529,00000002529,TABUNGAN,Tabungan Bisnis,IDR,2022-12-20,2024-07-28,CLOSED,3.98,1686,2
2530,00000002530,TABUNGAN,Tabungan Junior,IDR,2014-07-12,,ACTIVE,1.55,1687,20
2531,00000002531,TABUNGAN,Tabungan Junior,IDR,2019-03-06,,ACTIVE,6.07,1688,10
2532,00000002532,TABUNGAN,Tabungan Bisnis,IDR,2013-10-14,,ACTIVE,5.75,1689,22
2533,00000002533,TABUNGAN,Tabungan Bisnis,IDR,2024-02-20,,ACTIVE,2.97,1690,11
2534,00000002534,TABUNGAN,Tabungan Online,IDR,2022-07-10,,ACTIVE,1.51,1691,17
2535,00000002535,TABUNGAN,Tabungan Online,IDR,2023-11-20,,ACTIVE,3.06,1691,17
2536,00000002536,TABUNGAN,Tabungan Reguler,IDR,2024-04-30,,ACTIVE,1.76,1691,17
2537,00000002537,TABUNGAN,Tabungan Bisnis,IDR,2017-02-10,,ACTIVE,6.73,1692,9
2538,00000002538,DEPOSITO,Deposito 1 Bulan,IDR,2013-05-15,,ACTIVE,7.38,1692,9
2539,00000002539,GIRO,Giro Reguler,IDR,2015-03-04,,DORMANT,3.97,1692,9
2540,00000002540,TABUNGAN,Tabungan Online,IDR,2018-11-03,,ACTIVE,4.75,1693,15
2541,00000002541,TABUNGAN,Tabungan Online,IDR,2010-06-19,,ACTIVE,0.85,1694,7
2542,00000002542,TABUNGAN,Tabungan Bisnis,IDR,2021-02-24,,ACTIVE,3.27,1695,15
2543,00000002543,TABUNGAN,Tabungan Reguler,IDR,2013-03-23,,ACTIVE,1.67,1696,2
2544,00000002544,DEPOSITO,Deposito 1 Bulan,IDR,2020-03-25,,ACTIVE,5.3,1697,2
2545,00000002545,TABUNGAN,Tabungan Online,IDR,2015-12-24,,ACTIVE,4.7,1697,2
2546,00000002546,TABUNGAN,Tabungan Bisnis,IDR,2023-12-05,,ACTIVE,1.24,1698,20
2547,00000002547,TABUNGAN,Tabungan Online,IDR,2019-05-08,,ACTIVE,4.18,1699,16
2548,00000002548,TABUNGAN,Tabungan Reguler,IDR,2019-03-09,,ACTIVE,4.58,1700,10
2549,00000002549,GIRO,Giro Reguler,IDR,2018-09-09,,ACTIVE,5.65,1700,10
2550,00000002550,GIRO,Giro Reguler,IDR,2017-10-27,,ACTIVE,5.66,1701,13
2551,00000002551,TABUNGAN,Tabungan Junior,USD,2017-08-30,,ACTIVE,6.0,1702,15
2552,00000002552,GIRO,Giro Bisnis,IDR,2023-06-02,,ACTIVE,6.04,1703,23
2553,00000002553,DEPOSITO,Deposito 1 Bulan,IDR,2019-03-08,,ACTIVE,0.77,1704,2
2554,00000002554,DEPOSITO,Deposito 3 Bulan,IDR,2013-11-17,,ACTIVE,4.39,1705,2
2555,00000002555,GIRO,Giro Reguler,IDR,2021-03-20,,ACTIVE,3.43,1706,25
2556,00000002556,DEPOSITO,Deposito 12 Bulan,IDR,2014-02-25,,ACTIVE,5.69,1706,25
2557,00000002557,DEPOSITO,Deposito 3 Bulan,IDR,2021-10-18,,ACTIVE,7.0,1707,5
2558,00000002558,DEPOSITO,Deposito 6 Bulan,IDR,2020-05-14,,ACTIVE,2.9,1708,20
2559,00000002559,TABUNGAN,Tabungan Bisnis,IDR,2023-11-29,,ACTIVE,6.59,1709,7
2560,00000002560,TABUNGAN,Tabungan Online,IDR,2023-02-17,,DORMANT,5.06,1709,7
2561,00000002561,GIRO,Giro Valas,IDR,2019-03-26,,ACTIVE,0.78,1709,7
2562,00000002562,TABUNGAN,Tabungan Online,IDR,2022-10-10,,ACTIVE,3.49,1710,12
2563,00000002563,GIRO,Giro Bisnis,IDR,2019-08-05,,ACTIVE,1.4,1711,18
2564,00000002564,TABUNGAN,Tabungan Bisnis,IDR,2019-01-15,2024-02-12,CLOSED,2.3,1711,18
2565,00000002565,TABUNGAN,Tabungan Junior,IDR,2012-07-24,,ACTIVE,1.18,1712,23
2566,00000002566,GIRO,Giro Valas,IDR,2017-02-12,,ACTIVE,7.4,1712,23
2567,00000002567,DEPOSITO,Deposito 12 Bulan,IDR,2010-04-09,,DORMANT,5.1,1713,11
2568,00000002568,DEPOSITO,Deposito 3 Bulan,IDR,2019-01-07,,ACTIVE,3.4,1713,11
2569,00000002569,TABUNGAN,Tabungan Junior,IDR,2022-05-22,,ACTIVE,1.51,1714,13
2570,00000002570,TABUNGAN,Tabungan Online,IDR,2016-09-30,,DORMANT,3.39,1715,18
2571,00000002571,TABUNGAN,Tabungan Bisnis,IDR,2020-08-10,,ACTIVE,7.45,1715,18
2572,00000002572,GIRO,Giro Reguler,IDR,2017-12-17,,ACTIVE,6.19,1715,18
2573,00000002573,DEPOSITO,Deposito 6 Bulan,IDR,2013-12-09,,ACTIVE,1.33,1716,8
2574,00000002574,DEPOSITO,Deposito 6 Bulan,IDR,2011-09-29,,ACTIVE,3.61,1717,3
2575,00000002575,TABUNGAN,Tabungan Bisnis,IDR,2013-10-04,,DORMANT,7.16,1717,3
2576,00000002576,GIRO,Giro Bisnis,IDR,2010-07-31,,ACTIVE,5.77,1718,8
2577,00000002577,TABUNGAN,Tabungan Online,IDR,2019-09-20,,ACTIVE,4.61,1718,8
2578,00000002578,DEPOSITO,Deposito 1 Bulan,IDR,2015-08-20,,ACTIVE,1.04,1719,12
2579,00000002579,DEPOSITO,Deposito 1 Bulan,IDR,2010-12-23,,ACTIVE,6.97,1720,25
2580,00000002580,DEPOSITO,Deposito 12 Bulan,IDR,2020-07-25,,ACTIVE,1.75,1721,17
2581,00000002581,TABUNGAN,Tabungan Junior,IDR,2010-07-23,,ACTIVE,5.91,1721,17
2582,00000002582,TABUNGAN,Tabungan Junior,IDR,2021-06-23,,ACTIVE,0.71,1721,17
2583,00000002583,TABUNGAN,Tabungan Online,IDR,2015-10-31,,ACTIVE,1.54,1722,12
2584,00000002584,TABUNGAN,Tabungan Reguler,IDR,2013-10-19,,ACTIVE,6.69,1723,9
2585,00000002585,DEPOSITO,Deposito 6 Bulan,IDR,2019-01-13,,ACTIVE,1.18,1723,9
2586,00000002586,TABUNGAN,Tabungan Junior,IDR,2019-04-29,,ACTIVE,7.08,1724,17
2587,00000002587,TABUNGAN,Tabungan Junior,IDR,2023-06-12,,ACTIVE,4.81,1724,17
2588,00000002588,GIRO,Giro Valas,IDR,2013-06-04,,ACTIVE,6.8,1725,11
2589,00000002589,TABUNGAN,Tabungan Bisnis,IDR,2010-03-24,,ACTIVE,4.0,1726,4
2590,00000002590,DEPOSITO,Deposito 12 Bulan,IDR,2022-12-14,,ACTIVE,6.19,1727,20
2591,00000002591,DEPOSITO,Deposito 1 Bulan,IDR,2022-11-26,,ACTIVE,6.02,1728,21
2592,00000002592,TABUNGAN,Tabungan Reguler,IDR,2015-10-14,,ACTIVE,2.07,1729,11
2593,00000002593,GIRO,Giro Reguler,IDR,2022-02-14,,ACTIVE,4.23,1730,24
2594,00000002594,DEPOSITO,Deposito 1 Bulan,IDR,2017-01-17,,ACTIVE,5.01,1731,10
2595,00000002595,GIRO,Giro Bisnis,IDR,2023-11-10,,ACTIVE,5.7,1732,23
2596,00000002596,DEPOSITO,Deposito 6 Bulan,USD,2023-12-26,,DORMANT,4.54,1733,15
2597,00000002597,TABUNGAN,Tabungan Online,IDR,2015-02-27,,ACTIVE,1.92,1734,1
2598,00000002598,DEPOSITO,Deposito 6 Bulan,IDR,2010-01-27,,ACTIVE,7.18,1734,1
2599,00000002599,GIRO,Giro Bisnis,IDR,2024-06-20,,ACTIVE,0.56,1735,6
2600,00000002600,TABUNGAN,Tabungan Reguler,IDR,2014-08-09,,DORMANT,6.6,1736,24
2601,00000002601,GIRO,Giro Reguler,IDR,2018-03-04,,ACTIVE,7.07,1737,23
2602,00000002602,GIRO,Giro Reguler,IDR,2021-10-01,,ACTIVE,1.15,1738,22
2603,00000002603,GIRO,Giro Bisnis,IDR,2024-06-17,,ACTIVE,2.04,1739,7
2604,00000002604,TABUNGAN,Tabungan Bisnis,IDR,2011-11-24,,ACTIVE,0.99,1739,7
2605,00000002605,TABUNGAN,Tabungan Junior,IDR,2013-12-25,,ACTIVE,4.51,1740,3
2606,00000002606,TABUNGAN,Tabungan Online,USD,2015-09-02,,ACTIVE,0.84,1740,3
2607,00000002607,TABUNGAN,Tabungan Reguler,IDR,2024-04-12,,ACTIVE,3.18,1740,3
2608,00000002608,TABUNGAN,Tabungan Junior,IDR,2020-01-26,,ACTIVE,6.36,1741,22
2609,00000002609,GIRO,Giro Reguler,USD,2017-05-25,,ACTIVE,1.86,1741,22
2610,00000002610,TABUNGAN,Tabungan Bisnis,IDR,2012-04-22,,DORMANT,4.36,1741,22
2611,00000002611,DEPOSITO,Deposito 3 Bulan,IDR,2012-12-15,,ACTIVE,1.03,1742,24
2612,00000002612,TABUNGAN,Tabungan Reguler,IDR,2014-08-22,,ACTIVE,5.4,1742,24
2613,00000002613,DEPOSITO,Deposito 12 Bulan,IDR,2019-03-10,,ACTIVE,0.74,1743,23
2614,00000002614,GIRO,Giro Bisnis,IDR,2014-03-18,,ACTIVE,6.28,1744,5
2615,00000002615,TABUNGAN,Tabungan Bisnis,IDR,2022-01-16,,ACTIVE,5.54,1745,10
2616,00000002616,TABUNGAN,Tabungan Reguler,IDR,2018-07-06,,ACTIVE,4.09,1745,10
2617,00000002617,TABUNGAN,Tabungan Online,IDR,2021-12-30,,ACTIVE,3.24,1746,1
2618,00000002618,TABUNGAN,Tabungan Reguler,USD,2012-12-27,,DORMANT,4.74,1747,23
2619,00000002619,TABUNGAN,Tabungan Junior,IDR,2017-02-17,,ACTIVE,5.38,1747,23
2620,00000002620,DEPOSITO,Deposito 12 Bulan,IDR,2017-06-05,,ACTIVE,6.17,1747,23
2621,00000002621,DEPOSITO,Deposito 1 Bulan,IDR,2017-07-27,,ACTIVE,7.48,1748,21
2622,00000002622,DEPOSITO,Deposito 1 Bulan,IDR,2013-04-22,,ACTIVE,1.99,1749,12
2623,00000002623,TABUNGAN,Tabungan Online,IDR,2024-01-21,,ACTIVE,6.34,1749,12
2624,00000002624,TABUNGAN,Tabungan Bisnis,IDR,2010-12-19,,ACTIVE,6.7,1750,5
2625,00000002625,TABUNGAN,Tabungan Bisnis,IDR,2018-09-06,,ACTIVE,3.83,1751,16
2626,00000002626,DEPOSITO,Deposito 6 Bulan,IDR,2022-02-09,,ACTIVE,6.56,1751,16
2627,00000002627,TABUNGAN,Tabungan Junior,IDR,2010-01-10,,ACTIVE,7.02,1752,17
2628,00000002628,TABUNGAN,Tabungan Bisnis,IDR,2023-05-16,,ACTIVE,7.33,1753,22
2629,00000002629,DEPOSITO,Deposito 1 Bulan,IDR,2010-06-01,,ACTIVE,3.99,1754,12
2630,00000002630,DEPOSITO,Deposito 1 Bulan,IDR,2012-01-11,,ACTIVE,1.95,1755,3
2631,00000002631,GIRO,Giro Reguler,IDR,2020-01-25,,ACTIVE,2.97,1756,17
2632,00000002632,DEPOSITO,Deposito 3 Bulan,IDR,2016-11-24,,ACTIVE,4.62,1756,17
2633,00000002633,TABUNGAN,Tabungan Junior,IDR,2015-01-12,,ACTIVE,3.0,1756,17
2634,00000002634,DEPOSITO,Deposito 1 Bulan,IDR,2015-11-01,,ACTIVE,1.71,1757,6
2635,00000002635,TABUNGAN,Tabungan Junior,IDR,2013-12-23,,ACTIVE,5.71,1757,6
2636,00000002636,TABUNGAN,Tabungan Bisnis,IDR,2016-10-02,,ACTIVE,2.95,1758,14
2637,00000002637,TABUNGAN,Tabungan Reguler,IDR,2016-09-12,,ACTIVE,3.22,1758,14
2638,00000002638,TABUNGAN,Tabungan Online,IDR,2021-02-05,,ACTIVE,5.71,1759,25
2639,00000002639,DEPOSITO,Deposito 1 Bulan,IDR,2024-03-23,,ACTIVE,6.02,1760,25
2640,00000002640,TABUNGAN,Tabungan Bisnis,IDR,2021-01-25,,ACTIVE,7.09,1761,7
2641,00000002641,TABUNGAN,Tabungan Reguler,IDR,2016-05-13,,ACTIVE,4.39,1762,8
2642,00000002642,GIRO,Giro Reguler,IDR,2024-05-09,,ACTIVE,1.9,1762,8
2643,00000002643,TABUNGAN,Tabungan Reguler,IDR,2018-03-07,,ACTIVE,2.17,1763,3
2644,00000002644,DEPOSITO,Deposito 12 Bulan,IDR,2019-10-02,,ACTIVE,3.18,1764,22
2645,00000002645,GIRO,Giro Valas,IDR,2023-09-09,,ACTIVE,2.19,1764,22
2646,00000002646,TABUNGAN,Tabungan Reguler,IDR,2010-10-12,,ACTIVE,1.83,1764,22
2647,00000002647,DEPOSITO,Deposito 12 Bulan,IDR,2023-05-19,2024-11-06,CLOSED,6.19,1765,20
2648,00000002648,TABUNGAN,Tabungan Online,IDR,2016-10-28,,ACTIVE,4.9,1765,20
2649,00000002649,TABUNGAN,Tabungan Online,IDR,2023-12-09,,ACTIVE,1.12,1766,4
2650,00000002650,GIRO,Giro Reguler,IDR,2016-04-14,,ACTIVE,1.73,1767,1
2651,00000002651,TABUNGAN,Tabungan Online,IDR,2015-12-10,,ACTIVE,4.89,1767,1
2652,00000002652,TABUNGAN,Tabungan Online,IDR,2020-01-17,,ACTIVE,3.94,1767,1
2653,00000002653,DEPOSITO,Deposito 1 Bulan,IDR,2013-09-11,,ACTIVE,7.14,1768,16
2654,00000002654,TABUNGAN,Tabungan Bisnis,IDR,2021-08-06,,ACTIVE,4.62,1769,14
2655,00000002655,TABUNGAN,Tabungan Bisnis,IDR,2020-01-17,,ACTIVE,5.42,1769,14
2656,00000002656,DEPOSITO,Deposito 3 Bulan,IDR,2018-01-16,,DORMANT,6.69,1769,14
2657,00000002657,TABUNGAN,Tabungan Junior,IDR,2014-06-24,,ACTIVE,5.76,1770,15
2658,00000002658,TABUNGAN,Tabungan Reguler,IDR,2017-08-08,,ACTIVE,1.68,1770,15
2659,00000002659,TABUNGAN,Tabungan Bisnis,IDR,2020-08-29,,ACTIVE,1.53,1771,22
2660,00000002660,TABUNGAN,Tabungan Junior,IDR,2019-05-05,,ACTIVE,0.88,1772,15
2661,00000002661,TABUNGAN,Tabungan Reguler,IDR,2010-08-07,,ACTIVE,6.8,1773,24
2662,00000002662,TABUNGAN,Tabungan Junior,IDR,2018-01-03,,ACTIVE,5.42,1774,16
2663,00000002663,DEPOSITO,Deposito 12 Bulan,IDR,2014-09-15,,ACTIVE,4.72,1774,16
2664,00000002664,GIRO,Giro Reguler,IDR,2020-10-19,,ACTIVE,6.76,1775,1
2665,00000002665,DEPOSITO,Deposito 1 Bulan,IDR,2016-12-30,,ACTIVE,3.94,1776,9
2666,00000002666,TABUNGAN,Tabungan Junior,IDR,2012-12-30,,ACTIVE,2.46,1777,25
2667,00000002667,DEPOSITO,Deposito 6 Bulan,IDR,2022-06-02,,ACTIVE,4.04,1778,18
2668,00000002668,DEPOSITO,Deposito 1 Bulan,IDR,2016-12-27,,ACTIVE,1.74,1778,18
2669,00000002669,GIRO,Giro Bisnis,IDR,2012-01-10,,ACTIVE,3.81,1779,24
2670,00000002670,TABUNGAN,Tabungan Online,IDR,2017-04-05,,ACTIVE,1.0,1780,21
2671,00000002671,GIRO,Giro Reguler,IDR,2013-08-01,,ACTIVE,6.91,1780,21
2672,00000002672,DEPOSITO,Deposito 12 Bulan,IDR,2014-05-11,,ACTIVE,1.78,1780,21
2673,00000002673,TABUNGAN,Tabungan Reguler,IDR,2017-12-16,,ACTIVE,6.66,1781,15
2674,00000002674,GIRO,Giro Valas,IDR,2010-03-05,,ACTIVE,0.62,1782,8
2675,00000002675,TABUNGAN,Tabungan Online,USD,2014-05-01,,ACTIVE,5.88,1783,15
2676,00000002676,DEPOSITO,Deposito 12 Bulan,IDR,2011-08-15,,ACTIVE,3.21,1783,15
2677,00000002677,TABUNGAN,Tabungan Junior,IDR,2017-05-09,,DORMANT,1.64,1784,9
2678,00000002678,TABUNGAN,Tabungan Online,IDR,2018-01-23,,ACTIVE,6.37,1785,2
2679,00000002679,TABUNGAN,Tabungan Reguler,IDR,2013-02-04,,ACTIVE,2.44,1785,2
2680,00000002680,TABUNGAN,Tabungan Reguler,IDR,2011-12-20,,ACTIVE,5.85,1785,2
2681,00000002681,DEPOSITO,Deposito 3 Bulan,IDR,2021-07-08,2023-04-15,CLOSED,1.98,1786,15
2682,00000002682,DEPOSITO,Deposito 3 Bulan,IDR,2011-11-30,,DORMANT,6.29,1787,15
2683,00000002683,TABUNGAN,Tabungan Online,IDR,2013-10-12,,ACTIVE,7.3,1787,15
2684,00000002684,TABUNGAN,Tabungan Junior,IDR,2022-02-02,,ACTIVE,2.3,1788,25
2685,00000002685,DEPOSITO,Deposito 6 Bulan,IDR,2023-08-05,,ACTIVE,4.63,1788,25
2686,00000002686,GIRO,Giro Bisnis,USD,2022-05-19,,ACTIVE,4.37,1789,17
2687,00000002687,TABUNGAN,Tabungan Reguler,IDR,2018-08-12,,ACTIVE,2.06,1789,17
2688,00000002688,TABUNGAN,Tabungan Bisnis,IDR,2016-05-22,,ACTIVE,0.87,1790,20
2689,00000002689,TABUNGAN,Tabungan Online,IDR,2019-08-26,,ACTIVE,6.19,1791,1
2690,00000002690,GIRO,Giro Bisnis,IDR,2011-06-13,,ACTIVE,5.02,1792,7
2691,00000002691,GIRO,Giro Bisnis,IDR,2010-01-28,,ACTIVE,3.57,1792,7
2692,00000002692,GIRO,Giro Bisnis,IDR,2019-05-14,2020-03-20,CLOSED,1.6,1793,10
2693,00000002693,GIRO,Giro Bisnis,IDR,2012-02-25,,ACTIVE,0.62,1794,6
2694,00000002694,TABUNGAN,Tabungan Junior,IDR,2022-02-20,,ACTIVE,5.49,1794,6
2695,00000002695,TABUNGAN,Tabungan Reguler,IDR,2021-02-17,,ACTIVE,3.49,1794,6
2696,00000002696,DEPOSITO,Deposito 6 Bulan,IDR,2016-11-01,,ACTIVE,1.24,1795,15
2697,00000002697,TABUNGAN,Tabungan Bisnis,IDR,2018-05-05,,DORMANT,4.32,1795,15
2698,00000002698,DEPOSITO,Deposito 6 Bulan,IDR,2019-07-04,,ACTIVE,0.66,1796,24
2699,00000002699,DEPOSITO,Deposito 6 Bulan,IDR,2016-02-20,,ACTIVE,2.98,1797,24
2700,00000002700,GIRO,Giro Reguler,IDR,2014-06-02,,ACTIVE,3.66,1798,17
2701,00000002701,GIRO,Giro Reguler,IDR,2024-06-04,,ACTIVE,1.82,1799,21
2702,00000002702,TABUNGAN,Tabungan Junior,IDR,2012-10-21,,ACTIVE,6.61,1799,21
2703,00000002703,GIRO,Giro Reguler,IDR,2014-11-02,,ACTIVE,4.84,1799,21
2704,00000002704,GIRO,Giro Valas,IDR,2014-08-16,,ACTIVE,5.26,1800,23
2705,00000002705,GIRO,Giro Bisnis,IDR,2018-03-22,,ACTIVE,1.27,1800,23
2706,00000002706,TABUNGAN,Tabungan Junior,IDR,2020-10-26,,ACTIVE,1.25,1801,5
2707,00000002707,DEPOSITO,Deposito 6 Bulan,IDR,2024-04-30,,ACTIVE,2.71,1801,5
2708,00000002708,TABUNGAN,Tabungan Reguler,IDR,2016-04-07,,ACTIVE,1.21,1802,15
2709,00000002709,GIRO,Giro Bisnis,IDR,2014-02-04,,ACTIVE,3.86,1802,15
2710,00000002710,GIRO,Giro Reguler,IDR,2021-04-24,,ACTIVE,1.74,1802,15
2711,00000002711,GIRO,Giro Bisnis,IDR,2014-06-22,,ACTIVE,1.85,1803,13
2712,00000002712,DEPOSITO,Deposito 3 Bulan,IDR,2021-03-21,,ACTIVE,3.81,1803,13
2713,00000002713,DEPOSITO,Deposito 12 Bulan,IDR,2020-01-25,,ACTIVE,3.45,1803,13
2714,00000002714,TABUNGAN,Tabungan Reguler,IDR,2020-07-06,,ACTIVE,7.13,1804,12
2715,00000002715,DEPOSITO,Deposito 6 Bulan,IDR,2015-09-25,,ACTIVE,2.43,1805,18
2716,00000002716,TABUNGAN,Tabungan Online,IDR,2017-11-16,2022-09-18,CLOSED,1.66,1806,13
2717,00000002717,TABUNGAN,Tabungan Bisnis,IDR,2011-02-15,2018-06-23,CLOSED,5.08,1807,21
2718,00000002718,DEPOSITO,Deposito 3 Bulan,IDR,2017-07-12,,ACTIVE,5.67,1808,17
2719,00000002719,TABUNGAN,Tabungan Bisnis,IDR,2010-06-01,,ACTIVE,3.85,1808,17
2720,00000002720,TABUNGAN,Tabungan Reguler,IDR,2016-08-29,,ACTIVE,0.52,1809,25
2721,00000002721,TABUNGAN,Tabungan Online,IDR,2010-01-11,,ACTIVE,6.97,1810,4
2722,00000002722,TABUNGAN,Tabungan Online,IDR,2016-04-17,,DORMANT,4.99,1810,4
2723,00000002723,TABUNGAN,Tabungan Online,IDR,2022-07-08,,ACTIVE,1.06,1810,4
2724,00000002724,TABUNGAN,Tabungan Bisnis,IDR,2013-04-17,,ACTIVE,2.08,1811,8
2725,00000002725,TABUNGAN,Tabungan Reguler,IDR,2023-07-18,,ACTIVE,5.55,1812,4
2726,00000002726,GIRO,Giro Valas,IDR,2019-04-24,,ACTIVE,6.09,1812,4
2727,00000002727,TABUNGAN,Tabungan Reguler,IDR,2013-06-08,,ACTIVE,5.29,1813,21
2728,00000002728,TABUNGAN,Tabungan Reguler,IDR,2012-04-03,,ACTIVE,6.61,1813,21
2729,00000002729,TABUNGAN,Tabungan Online,IDR,2023-07-05,,ACTIVE,4.21,1814,9
2730,00000002730,TABUNGAN,Tabungan Junior,IDR,2015-12-20,,ACTIVE,0.61,1814,9
2731,00000002731,GIRO,Giro Bisnis,IDR,2022-09-15,,ACTIVE,2.5,1814,9
2732,00000002732,GIRO,Giro Bisnis,IDR,2018-04-11,,DORMANT,3.29,1815,22
2733,00000002733,TABUNGAN,Tabungan Junior,IDR,2015-04-16,,ACTIVE,6.92,1816,15
2734,00000002734,DEPOSITO,Deposito 1 Bulan,IDR,2020-11-03,,ACTIVE,6.12,1817,21
2735,00000002735,GIRO,Giro Valas,IDR,2017-08-14,,DORMANT,3.72,1817,21
2736,00000002736,GIRO,Giro Valas,IDR,2020-09-04,,ACTIVE,1.3,1817,21
2737,00000002737,DEPOSITO,Deposito 1 Bulan,IDR,2022-01-02,,ACTIVE,4.89,1818,4
2738,00000002738,GIRO,Giro Reguler,IDR,2014-03-09,,ACTIVE,2.4,1819,19
2739,00000002739,TABUNGAN,Tabungan Bisnis,IDR,2011-12-19,,ACTIVE,1.62,1820,5
2740,00000002740,TABUNGAN,Tabungan Online,IDR,2012-06-28,,ACTIVE,3.38,1820,5
2741,00000002741,TABUNGAN,Tabungan Online,IDR,2016-02-28,,ACTIVE,5.4,1821,19
2742,00000002742,DEPOSITO,Deposito 1 Bulan,IDR,2017-01-01,,ACTIVE,6.14,1821,19
2743,00000002743,DEPOSITO,Deposito 3 Bulan,IDR,2023-07-23,,ACTIVE,1.75,1821,19
2744,00000002744,TABUNGAN,Tabungan Online,IDR,2015-11-30,2024-03-27,CLOSED,6.83,1822,1
2745,00000002745,TABUNGAN,Tabungan Junior,IDR,2017-10-02,,ACTIVE,6.63,1822,1
2746,00000002746,GIRO,Giro Bisnis,IDR,2016-03-22,,ACTIVE,7.07,1823,14
2747,00000002747,TABUNGAN,Tabungan Junior,IDR,2023-03-10,,ACTIVE,1.3,1824,11
2748,00000002748,TABUNGAN,Tabungan Reguler,IDR,2017-11-07,,ACTIVE,1.72,1825,24
2749,00000002749,TABUNGAN,Tabungan Online,IDR,2022-05-23,,ACTIVE,3.96,1826,2
2750,00000002750,TABUNGAN,Tabungan Bisnis,IDR,2015-01-09,,ACTIVE,7.38,1827,14
2751,00000002751,TABUNGAN,Tabungan Junior,IDR,2018-01-11,,ACTIVE,3.12,1828,14
2752,00000002752,GIRO,Giro Reguler,IDR,2010-07-30,,ACTIVE,5.08,1829,21
2753,00000002753,DEPOSITO,Deposito 12 Bulan,IDR,2010-01-16,,DORMANT,4.81,1830,18
